Category,Review
japanese,Wow ordered and ate it 25 minutes later when I got home. So much flavor and perfect portion. Spicy miso ramen was fire! Thanks for being open guys! I will...
japanese,"An Apple Maps search led me here after visiting the car wash nearby. I was skeptical that this might be more ""izakaya"" and less ""ra-men"". Very happy to find..."
japanese,Yay! So excited Churutto is back! We were regulars pre-Covid and missed them tremendously when they temporarily closed.  We're trying to pace ourselves and...
japanese,"Strolled in after watching a movie at amc. Their chairs and decor is all customized. Pretty unique. 

I had the octopus balls for appetizers. They were good..."
japanese,What a gem! Gf and I were craving something warm on a super cold windy day while wandering around UES and this popped up on my Yelp search. She loved the...
japanese,"Thank you for being open.
Mask is required to enter, and sanitizer stations are I side. 

Few selections, and all looked delicious. 

They also have a few..."
japanese,"Looks closed as of August 2020.

Windows boarded up and inside cleaned out. 

Not sure this will be operational going forward"
japanese,I went here because it was the closest thing where I illegally parked with the kids. This place would definitely been better if everything was fresh. I...
japanese,"This is our favorite go-to sushi bar for great fish and incredible Omakase at a fair price. Pre-COVID, this was one of the best relative value Omakase meals..."
japanese,I ate here when restaurants were beginning to open up for outdoor dining. It was a pleasant experience after quarantine. The waitress was great at her job....
japanese,Came here during COVID and dined outside. Ordered the 17-piece omakase ($125) and a 300 ml bottle of sake ($23). I would give it a solid 4 stars. The sushi...
japanese,"I have a mixed feeling about Naruto ramen.

First of all, I am grateful that they've survived the pandemic and that they offer delivery/pickup. 

Their..."
japanese,My husband and I love to order from Naruto. We get it delivered and it's always hot and so delicious. we get the mega ramen and the spicy ramen. The flavors...
japanese,"Awful Naruto Ramen. 
We  been eating at the upper side location, and the Brooklyn location for about 10 years now. Today I wanted to support for the 2nd..."
japanese,"Before I start, I just want to be clear that I dined at Shabu Garden during their $8 AYCE veggie shabu shabu deal. I was told this deal is rare and was..."
japanese,"Although I'm glad that the hot pot craze has caught on in K-Town, I was a bit disappointed by Shabu Garden overall. As for service, we presented a voucher..."
japanese,Was here with a friend for a very early dinner at 4pm.  They sat us down and never returned. We literally had to wave them down and even then the guy we...
japanese,I was at Fushimi Bay Ridge on Friday night. They are doing an outstanding job even with the challenges during COVID. Choice of outdoor or limited indoor...
japanese,My fav place to go for dinner. But with current situation I have decide to have delivery.  25 minutes later email came to inform me that unavailable to...
japanese,"This review was overdue and before the pandemic. The place was beautiful, sushi and service were all on point. Yes, the pricing is little bit high but you..."
japanese,"As I sit here indulging I couldn't help but say to myself !!!! THE BEST KEPT SECRET ON 3RD !! Where have I been !!!!! Oh I forgot !!!!! PANDEMIC!!!  
Best..."
japanese,I ordered the Shu Mai and Filet Mignon for take out. I had a very good experience with the Manager Amy who I told was my first time here and she patiently...
japanese,Delicious!! They were very specific on not being late and making it to your reservation time because there is only an hr limit on seating which is...
japanese,I wish I could give this place 5 stars because the sushi is really so good. But we have ordered in here twice in the past few months. The first time it took...
japanese,I enjoyed this spot. Wanted to grab a quick bite for sushi and the Shrimp Bento box did the job. Ordered two margaritas which were on point. The waitress...
japanese,Matthew is the man! The sushi is always fresh and delivery or service prompt. Lunch specials are plentiful and they are typically open later than their...
japanese,"Mitsuwa has always been a fun place to go when NYC life gets stressful. I used to take the NJ transit here all the time, and now that sojo spa is close as..."
japanese,"Love this place! Love the food court! I really do missed the food court, especially the jewelry box from the food vendor that's no longer there. My go to is..."
japanese,"This place is paradise to me. A huge Japanese supermarket filled with fresh produce, Japanese candy, chips, dumplings, and condiments galore. There's even..."
japanese,Love love Mighty bowl for a quick and yummy lunch! They make my Friday's with their amazing bowls. We usually get the Seared Shrimp (BYO) bowl with Miso BBQ...
japanese,"Not as good as the UES location, but still fast and delicious.

Used a mealpal to get a Bali bowl. Super good flavor and surprising spice. I wish I had..."
japanese,Mighty Bowl's on my regular weekday lunch rotation in Midtown. It's a bowl fast-casual restaurant that specializes in Asian-fusion flavors. I've only picked...
japanese,"Since COVID, we have been getting takeout from here on a weekly basis. Their food is always fresh and delicious. Chef Jun and Shoko have prioritized quality..."
japanese,One of the best... just walked by and found. Haven't had sushi since the lock down started.
japanese,"One of the best and most authentic places in UES. We've been going there for many years. They are a neighborhood gem, and their quality of food and service..."
